app_name,UI,gesture_x,gesture_y,bounds,classified_class,clickable,ancestors_cnt,siblings_cnt,ancestors,siblings,Hierarchy_Depth,Nesting_Level,top_spacing,bottom_spacing,left_spacing,right_spacing,total_components,descendant_count,descendant_classes
com.eyefilter.nightmode.bluelightfilter,211,416.0,357.33333333333337,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",16,1,0.0,0.9015625,0.0,0.0,140,139,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Card', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Image', 'Other', 'Card', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'Image', 'Card', 'Other', 'Other', 'Image', 'TextButton', 'Card', 'Image', 'Other', 'Image', 'Image', 'Card', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'Image', 'Other', 'Other']"
com.ezhoop.music,137,136.0,153.33333333333334,"[43, 112, 155, 224]",Image,False,7,2,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image']","['Image', 'Image']",15,6,0.1666666666666666,0.1666666666666666,0.2544378698224852,0.0828402366863905,222,2,"['Image', 'Image']"
com.ezmusicplayer.demo,143,245.3333333333333,165.33333333333334,"[158, 125, 348, 218]",TextButton,False,9,5,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['TextButton', 'TextButton', 'Other', 'Image', 'Image']",17,8,0.2342857142857143,0.2342857142857143,0.0125,0.4298611111111111,177,5,"['TextButton', 'TextButton', 'Other', 'Image', 'Image']"
com.freelancer.android.messenger,24,201.3333333333333,312.0,"[84, 262, 316, 375]",Other,False,10,1,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",['Other'],11,9,0.0,0.0,0.0,0.0,24,1,['Other']
com.fulminesoftware.compass,932,684.0,362.6666666666666,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",14,1,0.0,0.9015625,0.0,0.0,106,105,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Toolbar', 'Other', 'Image', 'Image', 'Image', 'Other', 'Other', 'Advertisement', 'Other', 'WebView', 'WebView', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']"
com.gexperts.ontrack,59,701.3333333333334,214.66666666666663,"[457, 119, 982, 357]",Image,False,7,12,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image']","['Image', 'Other', 'Other', 'TextButton', 'Input', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'TextButton']",9,6,0.0180972078593588,0.1127197518097207,0.3173611111111111,0.3180555555555555,32,19,"['Image', 'Other', 'TextButton', 'Other', 'TextButton', 'Image', 'TextButton', 'Input', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton']"
com.hipchat,858,1296.0,970.6666666666666,"[0, 266, 1440, 2392]",Other,True,8,1,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",['Other'],12,7,0.0,0.0,0.0,0.0,64,1,['Other']
com.idtech.your_voice,316,739.1999999999999,1117.3333333333333,"[0, 84, 1440, 2392]",Other,False,11,8,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']","['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']",14,10,0.0351170568561872,0.0,0.0,0.0,66,22,"['Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'TextButton']"
com.iphonedroid.radiomarca,945,345.3333333333333,229.33333333333331,"[0, 0, 840, 2392]",TextButton,True,9,4,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['Other', 'Other', 'TextButton', 'Other']",11,8,0.0,0.0,0.0,0.0,75,33,"['Other', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'TextButton', 'Other', 'TextButton', 'Other']"
com.iridianstudio.sgbuses,304,722.6666666666667,1365.3333333333333,"[140, 539, 1300, 2252]",TextButton,True,5,3,"['Other', 'Other', 'Other', 'Other', 'TextButton']","['Other', 'Other', 'TextButton']",9,4,0.0606585788561525,0.0606585788561525,0.0972222222222222,0.0972222222222222,17,12,"['Other', 'Image', 'Image', 'TextButton', 'Image', 'Image', 'Other', 'Advertisement', 'Other', 'WebView', 'WebView', 'TextButton']"
com.km.life.skeleton,30,621.3333333333333,106.66666666666666,"[0, 0, 1440, 2392]",WebView,True,6,1,"['Other', 'Other', 'Other', 'Other', 'WebView', 'WebView']",['WebView'],6,5,0.0,0.0,0.0,0.0,9,1,['WebView']
com.linecorp.lineat.android,54,949.3333333333331,894.6666666666667,"[354, 672, 1086, 1155]",Image,False,6,1,"['Other', 'Other', 'Other', 'Other', 'Other', 'Image']",['Image'],7,5,0.0,0.0,0.2458333333333333,0.2458333333333333,14,1,['Image']
com.martinvillar.android.bibliaenfrances,72,124.0,149.33333333333334,"[28, 91, 175, 238]",Image,True,7,5,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image']","['Image', 'Other', 'Other', 'Other', 'Image']",8,6,0.0434782608695652,0.0434782608695652,0.0194444444444444,0.0097222222222222,55,7,"['Image', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Image']"
com.mobile.tenstreet.driverpulse,504,325.3333333333333,917.3333333333334,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",7,1,0.0,0.9015625,0.0,0.0,15,14,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'WebView', 'Other', 'Toolbar', 'TextButton', 'Other', 'Other', 'Other', 'Other']"
com.olx.ssa.za,152,782.6666666666666,1366.6666666666663,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",17,1,0.0,0.9015625,0.0,0.0,106,105,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'ListItem', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Toolbar', 'Image', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Image', 'Other', 'Image', 'ListItem', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other']"
com.periodapp.period,254,633.3333333333334,169.33333333333334,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",19,1,0.0,0.9015625,0.0,0.0,156,155,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Card', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'Image', 'TextButton', 'Card', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'Image', 'TextButton', 'Card', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'Card', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'Image', 'Other', 'Image', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'Image', 'Other', 'Image', 'Card', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'TextButton', 'Image', 'Card', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'Card', 'Other', 'Input', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Advertisement', 'Other', 'WebView', 'WebView', 'WebView', 'WebView', 'Other', 'Other']"
com.pinger.textfree,33,642.6666666666666,1168.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",13,1,0.0,0.9015625,0.0,0.0,64,63,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Card', 'Other', 'TextButton', 'Other', 'Input', 'Image', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'Other']"
com.relance.happycouple,504,158.66666666666669,489.3333333333333,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",4,1,0.0,0.9015625,0.0,0.0,7,6,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other']"
com.riatech.salads,574,428.0,1726.6666666666663,"[0, 84, 196, 280]",Image,True,12,3,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Image']","['TextButton', 'Image', 'Other']",15,11,0.0,0.0344827586206896,0.0,0.0388888888888888,138,4,"['TextButton', 'Image', 'Other', 'Image']"
com.testa.lovebot,1143,245.3333333333333,161.33333333333331,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",10,1,0.0,0.9015625,0.0,0.0,39,38,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'Other', 'Image', 'Image', 'Other', 'Image', 'Image', 'Other', 'Image', 'Image', 'Other', 'Image', 'Image', 'Other', 'Image', 'Image', 'Other', 'Image', 'Image', 'Other', 'Toolbar', 'TextButton', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other']"
com.tgtap.gtacheats,4,372.00000000000006,152.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",12,1,0.0,0.9015625,0.0,0.0,38,37,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'TextButton', 'Other', 'Image', 'Advertisement', 'Other', 'WebView', 'WebView', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'Image', 'Other', 'Image', 'Image', 'Image', 'Other', 'Image', 'Image', 'Image', 'Other', 'Image', 'Image', 'Image', 'Other', 'Other']"
com.tinymission.dailybuttworkoutfree,1351,420.0,1465.3333333333333,"[167, 1372, 1273, 1609]",TextButton,False,7,16,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton']","['TextButton', 'Image', 'Other', 'Image', 'Image', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton']",9,6,0.0087010565568676,0.0,0.1159722222222222,0.1159722222222222,43,16,"['TextButton', 'Image', 'Other', 'Image', 'Image', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton']"
com.trafi.android.tr,2360,708.0,274.66666666666663,"[140, 257, 1300, 350]",Other,False,9,2,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']","['Image', 'Other']",9,8,0.4038461538461538,0.0,0.0632530120481927,0.0632530120481927,31,2,"['Image', 'Other']"
com.wikihow.wikihowapp,246,689.3333333333333,176.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",13,1,0.0,0.9015625,0.0,0.0,59,58,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Image', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'Image', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'WebView', 'Other', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Image', 'TextButton', 'TextButton', 'Other', 'Other', 'Other']"
com.wpsd.android.weather,46,421.3333333333333,1382.6666666666667,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",27,1,0.0,0.9015625,0.0,0.0,255,254,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'WebView', 'WebView', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'Other', 'TextButton', 'Image', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other', 'MapView', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'Other', 'Other', 'Other', 'Image', 'Image', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Image', 'TextButton', 'Other', 'Other', 'Other']"
jp.gr.java_conf.kino.walkroid,2,374.6666666666667,2056.0,"[28, 1937, 692, 2189]",Image,False,12,2,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image']","['Image', 'TextButton']",15,11,0.0909090909090909,0.0909090909090909,0.0194444444444444,0.0388888888888888,53,2,"['Image', 'TextButton']"
land.meditation.chakra,177,100.0,162.66666666666666,"[43, 112, 155, 224]",Image,False,7,2,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image']","['Image', 'Image']",7,6,0.1666666666666666,0.1666666666666666,0.1,0.1,25,2,"['Image', 'Image']"
net.jwallinone.jw,385,112.0,350.6666666666667,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",11,1,0.0,0.9015625,0.0,0.0,50,49,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'WebView', 'Other', 'Advertisement', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Checkbox', 'Other', 'Other', 'Checkbox', 'Other', 'Other', 'Checkbox', 'Other', 'Other', 'Checkbox', 'Other', 'Other', 'Checkbox', 'Other', 'Other', 'Other', 'Other', 'Checkbox', 'Other', 'Other', 'Checkbox', 'Other', 'Other', 'Toolbar', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Other']"
air.com.tinychat.mobile,48,710.4000000000001,400.0,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",14,1,0.0,0.9015625,0.0,0.0,45,44,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'Input', 'TextButton', 'Other', 'Other', 'TextButton', 'Input', 'TextButton', 'Other', 'Other', 'TextButton', 'Input', 'TextButton', 'Other', 'Other', 'Image', 'Image', 'Image', 'TextButton', 'Other', 'Other', 'Image', 'Other', 'Image', 'Image', 'Other', 'Other', 'Other', 'Other']"
andrew.arproductions.healthlog,528,566.6666666666667,1026.6666666666667,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",14,1,0.0,0.9015625,0.0,0.0,82,81,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Other', 'TextButton', 'Image', 'Other', 'Image', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'Advertisement', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other']"
app.medicalid.free,524,345.3333333333333,422.6666666666666,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",13,1,0.0,0.9015625,0.0,0.0,57,56,"['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Toolbar', 'Other', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'Other', 'Card', 'Other', 'TextButton', 'Image', 'Other', 'Other', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'TextButton', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Other']"
at.lebonmot.learnfrench,64,1290.6666666666663,2241.333333333333,"[46, 1713, 409, 2325]",Image,True,6,4,"['Other', 'Other', 'Other', 'Other', 'Other', 'Image']","['Image', 'Image', 'TextButton', 'Image']",6,5,0.0,0.0,0.0,0.3086053412462908,15,4,"['Image', 'Image', 'TextButton', 'Image']"
at.lolf.triggered,50,274.6666666666667,177.33333333333334,"[0, 0, 1440, 84]",Other,False,2,3,"['Other', 'Other']","['Other', 'Other', 'Other']",5,1,0.0,0.9015625,0.0,0.0,13,12,"['Other', 'Other', 'Other', 'TextButton', 'TextButton', 'Other', 'Toolbar', 'TextButton', 'Other', 'Other', 'Other', 'Other']"
